"id"	"o1"	"o2"	"o3"	"o4"	"o5"	"o6"	"o7"	"o8"	"o9"	"o10"	"o11"	"o12"	"o13"	"o14"	"o15"	"o16"	"o17"	"o18"	"o19"	"o20"	"o21"	"o22"	"o23"	"k1"	"k2"	"k3"	"k4"	"k5"	"k6"	"k7"	"k8"	"k10"	"k11"	"k12"	"k13"	"k14"	"k15"	"k16"	"k17"	"k18"	"k19"	"k20"	"k21"	"k22"	"k23"	"k24"	"k25"	"k26"	"k27"	"k28"	"k29"	"k30"	"leseferism-etatism"	"mat_econimic"	"mat_social"	"father_edu"	"mother_edu"	"year_at_uni"	"uni_programme"	"work_experience"	"hometown_size"	"birthdate"	"gender"
"294"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	1	0	1	0	1	1	1	0	0	0	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	7	3	3	"higher_edu"	"high_school"	"BA_2"	"Law"	NA	"5k-20k"	"1993"	"male"
"295"	"Agree"	"Disagree"	"Agree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	1	0	1	0	0	1	1	0	0	0	1	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	1	1	0	2	3	4	"higher_edu"	"higher_edu"	"BA_2"	"International_Rel"	"Up_to_1_year"	"5k-20k"	"1993"	"female"
"296"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	1	1	0	0	0	0	1	1	0	1	1	0	0	0	1	1	1	1	1	1	0	0	0	1	0	1	0	0	1	7	3	3	"high_school"	"vocational"	"BA_2"	"Bussiness"	"1_year+"	"<1k-5k"	"1994"	"female"
"297"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	0	0	0	1	1	1	NA	0	0	NA	1	NA	NA	0	NA	0	NA	NA	1	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	4	4	4	"higher_edu"	"higher_edu"	"BA_2"	"Diplomacy"	"Up_to_1_year"	"20k-100k"	"1994"	"female"
"298"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Disagree"	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	0	1	0	1	0	0	0	1	0	1	0	1	5	3	3	"high_school"	"higher_edu"	"BA_2"	"Art"	"Up_to_1_year"	">100k"	"1993"	"female"
"299"	"Disagree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	0	0	1	0	1	1	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	1	0	1	0	0	1	1	6	3	3	"vocational"	"higher_edu"	"BA_2"	"Management"	NA	"<1k-5k"	"1993"	"female"
"300"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	1	0	1	0	NA	0	0	0	NA	NA	0	1	1	1	1	0	1	0	1	1	1	0	1	0	1	NA	0	NA	1	7	3	2	"high_school"	"higher_edu"	"BA_2"	"Finance/Actuarial"	NA	"20k-100k"	"1993"	"female"
"301"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	1	NA	0	1	1	0	1	1	1	NA	0	1	NA	0	1	0	1	0	0	1	1	0	1	1	1	1	0	1	0	6	3	4	"vocational"	"high_school"	"BA_1"	"Finance/Actuarial"	"Up_to_1_year"	"20k-100k"	"1995"	"female"
"302"	"DontKnow"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Disagree"	"DontKnow"	0	1	1	1	1	0	0	1	0	0	0	1	0	1	1	1	0	0	0	1	0	1	1	0	1	0	1	0	1	5	2	1	"PHD+"	"high_school"	"BA_1"	"Finance/Actuarial"	NA	">100k"	"1996"	"male"
"303"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	1	0	1	0	0	0	0	0	1	1	1	1	0	0	1	0	1	1	0	1	1	0	1	1	1	0	1	0	0	1	4	4	"vocational"	"high_school"	"BA_3"	"Economy"	"Up_to_1_year"	">100k"	"1990"	"male"
"304"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	1	1	1	0	1	0	0	1	1	0	0	1	1	0	1	1	1	1	0	1	0	0	1	1	1	1	0	1	0	3	2	3	"higher_edu"	"high_school"	"BA_1"	"Finance/Actuarial"	"Up_to_1_year"	">100k"	"1994"	"male"
"305"	"DontKnow"	"DontKnow"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	0	0	1	0	1	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	2	3	"vocational"	"high_school"	"BA_3"	"Economy"	"No_experience"	"5k-20k"	"1993"	"male"
"306"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	0	1	1	0	5	2	3	"high_school"	"high_school"	"BA_3"	"Finance/Actuarial"	"1_year+"	">100k"	"1993"	"male"
"307"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	1	1	0	1	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	4	4	"vocational"	"vocational"	"BA_3"	"Economy"	"1_year+"	"5k-20k"	"1992"	"male"
"308"	"Agree"	"Agree"	"DontKnow"	"DontKnow"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"Agree"	"DontKnow"	"DontKnow"	"Disagree"	"DontKnow"	"DontKnow"	"DontKnow"	0	1	1	1	0	1	0	0	1	0	1	1	1	0	1	1	1	0	0	1	1	1	1	0	1	1	1	1	1	6	3	2	"higher_edu"	"higher_edu"	"BA_2"	"Finance/Actuarial"	"No_experience"	"5k-20k"	"1993"	"male"
"309"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	1	1	1	0	NA	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	7	2	2	"high_school"	"vocational"	"BA_1"	"Finance/Actuarial"	NA	"5k-20k"	"1994"	"female"
"310"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Agree"	"Agree"	"Disagree"	1	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	0	5	2	3	"higher_edu"	"high_school"	"BA_1"	"Management"	"Up_to_1_year"	"20k-100k"	"1994"	"male"
"311"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"DontKnow"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"DontKnow"	"Agree"	"Agree"	"DontKnow"	"Disagree"	0	0	1	0	0	0	1	1	0	1	1	0	1	0	1	1	1	0	1	1	0	0	1	1	1	0	1	1	0	6	2	3	"higher_edu"	"higher_edu"	"BA_2"	"Finance/Actuarial"	"Up_to_1_year"	"<1k-5k"	"1993"	"female"
"312"	"Disagree"	"Agree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Agree"	"Agree"	"DontKnow"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	1	1	0	1	0	0	0	1	1	1	1	0	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	NA	2	4	4	"higher_edu"	"high_school"	"BA_2"	"Economy"	"1_year+"	">100k"	"1993"	"male"
"313"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"DontKnow"	"Agree"	"Disagree"	"Agree"	"Disagree"	"Disagree"	"Agree"	"Disagree"	"Agree"	"Agree"	"Disagree"	"Disagree"	"Disagree"	"Agree"	"Agree"	1	0	0	0	0	1	0	0	0	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0	2	4	3	"high_school"	"high_school"	"BA_3"	"Economy"	"1_year+"	">100k"	"1993"	"male"
